Category,Item Name,Quantity,2022-07-12
Packaged Food,Veeba Schezwan Chilli Chutney,1,240.0
Packaged Food,Pravin Red Chilli Thecha Kolhapuri Style,1,270.0
Packaged Food,Veeba Garlic Chilli Chutney,1,316.0
Packaged Food,Ching's Chilli Vinegar,1,0.2647058823529412
Packaged Food,Kalvert White Vinegar,1,0.050666666666666665
Packaged Food,Borges Apple Cider Vinegar With The Mother,1,0.7859154929577464
Packaged Food,American Garden Apple Cider Vinegar,1,0.30655391120507397
Packaged Food,Kalvert Red Vinegar,1,0.052
Packaged Food,Bragg Organic Apple Cider Vinegar With Mother,1,1.1627906976744187
Packaged Food,WOW Organic Apple Cider Vinegar With Mother,1,0.4975
Packaged Food,Kissan Mixed Fruit Jam,1,294.0
Packaged Food,Mala's Jambo Mix Fruit Jam Jar,1,92.0
Packaged Food,Meal Time Mixed Fruit Jam,1,92.0
Packaged Food,Mackays Scottish Three Berry Preserve,1,976.4705882352941
Packaged Food,Bhuira Black Grape Preserve,1,529.7872340425532
Packaged Food,Mackays Scottish Raspberry Preserve,1,976.4705882352941
Packaged Food,Dana Mixed Fruit Jam,1,658.8235294117648
Packaged Food,Nutella Ferrero Spread With Cocoa,1,842.8571428571429
Packaged Food,Hershey's Choco Spreads Cocoa With Almond,1,614.2857142857143
Packaged Food,Veeba Peanut Crunchy Butter,1,264.8648648648649
Packaged Food,Veeba Peanut Creamy Butter,1,264.8648648648649
Packaged Food,Hershey's Choco Spreads Cocoa,1,666.6666666666666
Packaged Food,Funfoods Peanut Butter Crunchy,1,455.88235294117646
Packaged Food,Funfoods Peanut Butter Creamy,1,438.2352941176471
Packaged Food,Pintola Peanut Butter Crunchy Unsweetened,1,360.0
Packaged Food,Pintola Peanut Butter Creamy Unsweetened,1,325.0
Packaged Food,Funfoods Chocolate Spread Fudge,1,491.42857142857144
Packaged Food,Veeba Cheese & Chili Sandwich Spread,1,336.0
Packaged Food,Veeba Cheesy Spread & Dressing,1,364.44444444444446
Packaged Food,Kissan Peanut Butter Creamy,1,414.28571428571433
Packaged Food,Kissan Crunchy Peanut Butter,1,414.28571428571433
Packaged Food,Dr.Oetker Funfoods Cheesy Nacho Dip,1,290.9090909090909
Packaged Food,Hershey's Spreads Cocoa With Cookies,1,657.1428571428571
Packaged Food,Dabur Honey Pack,1,354.0
Packaged Food,Dabur Honey Squeezy Pack,1,737.5
Packaged Food,Patanjali Honey,1,299.0
Packaged Food,Apis Himalaya Honey,1,249.0
Packaged Food,Saffola Honey Glass Jar,1,399.0
Packaged Food,Phondaghat Honey,1,312.6666666666667
Packaged Food,24 Mantra Organic Wild Honey,1,460.0
Packaged Food,Baidyanath Honey,1,310.0
Packaged Food,Organic India Multi Floral Honey,1,700.0
Packaged Food,Veeba Eggless Mayonnaise,1,149.16666666666669
Packaged Food,Funfoods Veg Mayonnaise Original,1,154.16666666666669
Packaged Food,Wingreens Premium Veg Mayo,1,123.75
Packaged Food,Hellmann's Real Mayonnaise,1,206.25
Packaged Food,Del Monte Eggless Mayo Pouch,1,150.0
Packaged Food,Funfoods Veg Mayonnaise,1,350.0
Packaged Food,Funfoods Veg Mayonnaise - Garlic,1,292.0
Packaged Food,Hellmann's Real Mayonnaise,1,287.2727272727273
Packaged Food,Funfoods Eggless Mayonnaise for Burger,1,320.0
Packaged Food,Wingreens Italian Herb Mayo,1,297.77777777777777
Packaged Food,Veeba Mint Mayonnaise,1,463.3333333333333
Packaged Food,Veeba Eggless Garlic Mayonnaise,1,260.0
Packaged Food,Veeba Chipotle Southwest Dressing,1,493.33333333333337
Packaged Food,Veeba Thousand Island Dressing,1,473.3333333333333
Packaged Food,Veeba Peri Peri Sauce,1,433.33333333333337
Packaged Food,Funfoods Pizza Topping,1,230.76923076923077
Packaged Food,Veeba Cheese & Jalapeno Dip,1,406.6666666666667
Packaged Food,Veeba Chilli Oregano Sauce,1,300.0
Packaged Food,Veeba Thousand Island Sandwich Spread,1,328.0
Packaged Food,American Garden U.S. Mustard Sauce,1,541.8502202643172
Packaged Food,Wingreens Cheesy Chipotle Sauce Tube,1,383.33333333333337
Packaged Food,St. Dalfour Wild Blueberry,1,1052.8169014084508
Packaged Food,St. Dalfour Four Fruits,1,1052.8169014084508
Packaged Food,St. Dalfour Strawberry,1,1052.8169014084508
Packaged Food,Dana Strawberry Jam,1,647.0588235294118
Packaged Food,Maggi 2-Minute Masala Noodles,1,160.71428571428572
Packaged Food,Maggi Masala Veg Atta Noodles,1,275.8620689655172
Packaged Food,Sunfeast Yippee Noodles Magic Masala: 520 gms,1,
Packaged Food,Top Ramen Masala Noodles,1,133.92857142857142
Packaged Food,Maggi Oats Masala Noodles: 290 gms,1,
Packaged Food,Top Ramen Curry Noodles,1,250.0
Packaged Food,Maggi No Onion No Garlic Masala Noodles,1,257.1428571428571
Packaged Food,Maggi Special Masala Noodles,1,228.57142857142856
Packaged Food,Sunfeast Yippee Noodles Magic Masala,1,161.11111111111111
Packaged Food,Ching's Schezwan Instant Noodles,1,162.5
Packaged Food,Ching's Manchurian Instant Noodles,1,162.5
Packaged Food,Saffola Oodles Yummy Masala,1,326.0869565217391
Packaged Food,Ching's Hot Garlic Instant Noodles,1,162.5
Packaged Food,Inchi Veg Chow Mein Noodles,1,133.33333333333334
Packaged Food,Saffola Oodles Yummy Masala,1,347.82608695652175
Packaged Food,Tata Q Spicy Hot & Spicy Veg Schezwan Noodles,1,186.20689655172416
Packaged Food,Nongshim Shin Ramyun Korean Style Noodles,1,741.6666666666667
Packaged Food,Nongshim Kimchi Ramyun Korean Style Noodles,1,741.6666666666667
Packaged Food,Nongshim Shin Red Super Spicy Korean Style Noodles,1,741.6666666666667
Packaged Food,Ching's Veg Hakka Noodles,1,178.57142857142858
Packaged Food,Inchi Veg Hakka Noodles,1,122.22222222222221
Packaged Food,Borges Penne Rigate Durum Wheat Pasta,1,250.0
Packaged Food,Borges Fusilli Durum Wheat Pasta,1,250.0
Packaged Food,Maggi Pazzta Cheese Macaroni,1,371.42857142857144
Packaged Food,Borges Spaghetti Durum Wheat Pasta,1,250.0
Packaged Food,Blue Bird Penne Pasta,1,134.0
Packaged Food,Maggi Pazzta Masala Penne,1,400.0
Packaged Food,Blue Bird Elbow Macaroni Pasta,1,134.0
Packaged Food,Homechef Macaroni Elbow Pasta,1,62.85714285714286
Packaged Food,Borges Farfalle Durum Wheat Pasta,1,250.0
Packaged Food,Blue Bird Fusilli Pasta,1,134.0
Packaged Food,Home Chef Pasta Penne,1,98.0
Packaged Food,Sunfeast Yippee Masala Pasta,1,369.2307692307692
Packaged Food,Tata Q Veg Cheesy Pasta With Black Olives,1,186.20689655172416
Packaged Food,Sunfeast Yippee Pasta Cheese,1,384.61538461538464
Packaged Food,Sunfeast Yippee Creamy Corn Tricolor Pasta,1,369.2307692307692
Packaged Food,Barilla Fusilli Pasta,1,470.0
Packaged Food,Home Chef Pasta Macaroni Elbow,1,85.0
Packaged Food,Barilla Penne Rigate,1,398.0
Packaged Food,Borges Mini Penne Rigate Durum Wheat Pasta,1,282.8571428571429
Packaged Food,Barilla Farfalle,1,398.0
Packaged Food,Borges Mini Fusilli Durum Wheat Pasta,1,282.8571428571429
Packaged Food,Pink Harvest Farms Chickpea Fusilli Pasta,1,735.0
Packaged Food,Pink Harvest Farms Red Lentil Penne Pasta,1,735.0
Packaged Food,MTR Vermicelli,1,69.41176470588235
Packaged Food,Bambino Roasted Vermicelli,1,145.0
Packaged Food,Home Chef Roasted Vermicelli,1,69.41176470588235
Packaged Food,Premium Seviyan Roasted,1,111.1111111111111
Packaged Food,Bambino Vermicelli,1,92.5
Packaged Food,Home Chef Vermicelli,1,57.64705882352941
Packaged Food,Concord Rice Sevai,1,176.8421052631579
Packaged Food,MTR Roasted Vermicelli,1,105.0
Packaged Food,Royal Udad Papad,1,160.0
Packaged Food,Royal Punjabi Masala Papad,1,190.0
Packaged Food,Ganesh Bikaneri Special Moong Papad,1,350.0
Packaged Food,Ganesh Chana Masala Papad,1,328.0
Packaged Food,Mother's Recipe Potato Papad,1,214.28571428571428
Packaged Food,Bikaneri Mahesh Papad,1,243.75
Packaged Food,Ganesh Appalam Papad,1,222.2222222222222
Packaged Food,Ganesh Punjabi Masala Papad,1,396.0
Packaged Food,Ganesh Rice Crispie Jeera Papad,1,200.0
Packaged Food,Garden Mini Bhakharwadi,1,199.0
Packaged Food,Ganesh Mini Udad Papad,1,222.2222222222222
Packaged Food,Jain Moong Sada Papad,1,290.0
Packaged Food,Ganesh Udad Papad,1,322.22222222222223
Packaged Food,Ganesh Garlic Papad,1,305.5555555555556
Packaged Food,Jain DLS Chana Masala Papad,1,225.0
Packaged Food,Ganesh Rice Crispie Garlic Papad,1,200.0
Packaged Food,Ganesh Rice Crispie Green Chilli Papad,1,200.0
Packaged Food,Ganesh Rice Crispie Red Chilli Papad,1,200.0
Packaged Food,Shiv Shakti's Tikha Potato Papad,1,190.0
Packaged Food,Shiv Shakti's Bulbul Fryums,1,80.0
Packaged Food,Shiv Shakti's Plain Potato Papad,1,190.0
Packaged Food,Talod Dahiwada Mix,1,218.0
Packaged Food,Gits Gulab Jamun,1,425.0
Packaged Food,Dabur Hommade Coconut Milk,1,0.345
Packaged Food,MTR Rava Idli Mix,1,184.0
Packaged Food,ID Idly & Dosa Batter Mix,1,72.0
Packaged Food,Chitale Bandhu Instant Gulab Jamun Mix,1,415.0
Packaged Food,Chitale Instant Khaman Mix,1,202.5
Packaged Food,Betty Crocker Complete Pancake Mix,1,340.0
Packaged Food,Talod Nylon Khaman Mix Flour,1,206.0
Packaged Food,MTR Khaman Dhokla Mix,1,356.25
Packaged Food,Et-Mi Falooda Mix Rose Flavour,1,185.0
Packaged Food,Gits Khaman Dhokla Mix,1,305.5555555555556
Packaged Food,Agrawal's 420 Moong Bhajiya (Pakodi) Instant Mix,1,233.33333333333334
Packaged Food,Talod Nylon Khaman Mix Flour,1,250.0
Packaged Food,Talod Handwa Mix Flour,1,188.0
Packaged Food,Jalani Mini Pani Puri Magic,1,250.0
Packaged Food,Et-Mi Falooda Mix Mango Flavoured,1,185.0
Packaged Food,Jaypee's Idli Dosa Uttappa Batter,1,40.0
Packaged Food,MTR Multigrain Dosa Mix,1,308.0
Packaged Food,Harnik Caramel Pudding Mix,1,455.55555555555554
Packaged Food,MTR 3 Minute Breakfast Regular Poha,1,283.3333333333333
Packaged Food,MTR Dosa Mix,1,198.0
Packaged Food,MTR 3 Minute Breakfast Vegetable Upma,1,250.0
Packaged Food,Chitale Gulabjam Mix,1,375.0
Packaged Food,Chitale Khaman Mix,1,210.0
Packaged Food,Aashirvaad Gulab Jamun Instant Mix,1,250.0
Packaged Food,Pillsbury Vanilla Flavoured Custard Powder,1,200.0
Packaged Food,Et-Mi Basundi Mix,1,300.0
Packaged Food,Gits Basundi Mix,1,520.0
Packaged Food,Blue Bird Custard Powder Vanilla,1,350.0
Packaged Food,ID Malabar Parota,1,15.0
Packaged Food,Weikfield Custard Powder Vanilla,1,340.0
Packaged Food,Chitale Bandhu Gulabjam,1,260.0
Packaged Food,Et-Mi Ice Cream Mix Kesar Pista Flavour,1,225.0
Packaged Food,MTR Upma Mix,1,281.25
Packaged Food,ID Homestyle Whole Wheat Paratha,1,10.833333333333334
Packaged Food,MTR Gulab Jamun Ready Mix,1,350.0
Packaged Food,Et-Mi Ice Cream Mix Vanilla Flavour,1,225.0
Packaged Food,Pillsbury Choco Cooker Cake Mix,1,471.6981132075472
Packaged Food,Pillsbury Rich Choco Oven Cake Mix Egg-Free,1,514.8148148148148
Packaged Food,MTR Vada Mix,1,356.0
Packaged Food,Kokan Gem Stuffed Chilly,1,400.0
Packaged Food,Blue Bird China Grass Kesar Pista,1,400.0
Packaged Food,Blue Bird Active Dry Yeast,1,1080.0
Packaged Food,Betty Crocker Triple Choco Brownie Mix,1,600.0
Packaged Food,GoodDot Plant-Based UnMutton,1,556.0
Packaged Food,Gits Kesar Kulfi Mix,1,690.0
Packaged Food,Christopher Cocoa Instant Active Dry Yeast,1,1240.0
Packaged Food,Betty Crocker French Vanilla Cake Mix,1,446.1538461538462
Packaged Food,Talod Gota Mix Flour,1,170.0
Packaged Food,Brown & Polson Custard Powder - Vanilla,1,340.0
Packaged Food,Betty Crocker Mug Treat Chocolate Cake Mix,1,454.5454545454545
Packaged Food,Betty Crocker Mug Treat Brownie Mix,1,454.5454545454545
Packaged Food,Betty Crocker Mug Treat Chocolate,1,530.3030303030303
Packaged Food,Satyam Rajgira Puff,1,300.0
Packaged Food,Coffee,1,1370.0
Packaged Food,Coffee,1,1750.0
Packaged Food,Lemon Non-Alcoholic Can,1,0.11666666666666667
Packaged Food,Chocolate Mocha Coffee,1,1750.0
Packaged Food, Mint Non-Alcoholic Can,1,0.11666666666666667
Packaged Food,Coffee,1,1750.0
Packaged Food,Coffee,1,1750.0
Packaged Food,Green tea,1,8.55
Packaged Food,Green tea,1,8.2
Packaged Food,Green tea,1,8.2
Packaged Food,Green tea,1,10.4
Packaged Food,Green tea,1,10.4
Packaged Food,tea,1,6750.0
Packaged Food,Haribol Desi Cow A2 Ghee,1,1.1333333333333333
Packaged Food,Veeba Salsa Tomato Sauce,1,302.77777777777777
Packaged Food,Heidi Dark Chocolate - Espresso,1,3000.0
Packaged Food,Heidi Dark Vegan Chocolate - Extreme 85%,1,3250.0
Packaged Food,Heidi Dark Vegan Chocolate - Cranberry,1,3000.0
Packaged Food,Heidi Dark Chocolote - Lemon & Mint,1,3000.0
Packaged Food,Heidi Dark Chocolate - Orange,1,3000.0
Packaged Food,Heidi Dark Vegan Chocolate - Intense 75%,1,3250.0
Packaged Food,Karachi's Besan Mysore Pak,1,300.0
Packaged Food,Natural's Bite Aam Papad Cubes,1,350.0
Packaged Food,Chandan 4 In 1 Mix Mouth Freshener,1,555.5555555555555
Packaged Food,Luvit Chocorich Eclairs Party Pack,1,195.3125
Packaged Food,Phondaghat Amla Candy,1,340.0
Packaged Food,Gula Gula Orange Candy,1,150.0
Packaged Food,Parle Grand Londonderry Caramelised Milk Candy,1,196.96969696969697
Packaged Food,Natural's Gulkand Shahi Paan,1,370.0
Packaged Food,Natural's Bite Honey Amla,1,400.0
Packaged Food,Jelly Mazza Fruity Pops Orange,1,213.33333333333334
Packaged Food,Jelly Mazza Fruity Strawberry Chews,1,243.24324324324326
Packaged Food,Parle Kismi Toffee,1,153.06122448979593
Packaged Food,Jelly Mazza Fruity Pops Grape,1,213.33333333333334
Packaged Food,Chandan Anardana Punch,1,468.75
Packaged Food,Natural's Bite Meetha Amla,1,320.0
Packaged Food,Gula Gula Lemon Candy,1,150.0
Packaged Food,Natural's Bite Meethi Imli,1,320.0
Packaged Food,Skittles Original Candies,1,777.7777777777778
Packaged Food,Jelly Mazza Guava Fruity Chews,1,243.24324324324326
Packaged Food,Gula Gula Kaccha Mango Flavour,1,150.0
Packaged Food,Frumato Pulpy Fruit Chew Strawberry,1,137.5
Packaged Food,Cadbury Choclairs Gold Pouch,1,327.27272727272725
Packaged Food,Orbit Spearmint Sugar Free Chewing Gum,1,2045.4545454545455
Packaged Food,Chandan Mango Tango,1,500.0
Packaged Food,Chandan Jamun Vati,1,468.75
Packaged Food,Alpenliebe Eclairs Choco Caramel Pouch,1,316.1764705882353
Packaged Food,Wrigley's Orbit Mixed Fruit Sugar Free Chewing Gum,1,2045.4545454545455
Packaged Food,Skittles Wild Berry Candies,1,1000.0
Packaged Food,Chandan Grape Tangy,1,441.1764705882353
Packaged Food,Jolly Rancher Flavored Lollipops,1,380.9523809523809
Packaged Food,Natural's Bite Mint Variyali,1,300.0
Packaged Food,Haldiram's Soan Papdi,1,220.0
Packaged Food,Haldiram's Rasgulla,1,180.0
Packaged Food,Haldiram's Gulab Jamun,1,159.0
Packaged Food,Bikaji Rasgulla Gol-Matol,1,132.0
Packaged Food,Bikaji Gulab Jamun Gol-M-Gol,1,144.0
Packaged Food,Royal Gulab Jamun,1,115.0
Packaged Food,Lal Dharwad Peda,1,475.0
Packaged Food,Shri Ram Soan Papdi,1,170.0
Packaged Food,Lal Premium Mysore Pak,1,500.0
Packaged Food,Haldiram's Besan Ladoo,1,300.0
Packaged Food,Amul Kaju Katri,1,808.0
Packaged Food,Bikaneri Madhuras Rasgulla,1,109.0
Packaged Food,Royal Rasgulla,1,109.0
Packaged Food,Mahalaxmi Pista Peanut Chikki,1,280.0
Packaged Food,Lal Besan Laddoo,1,325.0
Packaged Food,Phondaghat Pravalyukta Gulkand,1,425.0
Packaged Food,Bikaji Manbhavan Soan Papdi,1,208.8888888888889
Packaged Food,Crave Eatables Bachubhai's Soan Papdi,1,155.0
Packaged Food,Mahalaxmi Disco Chikki,1,180.0
Packaged Food,Haldiram's Badam Halwa,1,225.0
Packaged Food,Sun Shengh Chikki,1,185.0
Packaged Food,Madhuras Soan Papdi,1,166.0
Packaged Food,Lal Bombay Halwa,1,275.0
Packaged Food,Divya Gulkand,1,170.0
Packaged Food,Vaidehi Premium Dink Ladoo,1,600.0
Packaged Food,Vaidehi Premium Ragi Ladoo,1,600.0
Packaged Food,Kokan Gem Besan Laddu,1,312.5
Packaged Food,Vaidehi Premium Multi Grain Ladoo,1,600.0
Packaged Food,Ghasitaram's Gulab Jamun Tin,1,198.0
Packaged Food,Ghasitaram's Rasmalai Tin,1,198.0
Packaged Food,Vaidehi Premium Rava Besan Ladoo,1,600.0
Packaged Food,Vaidehi Premium Methi Ladoo,1,600.0
Packaged Food,Vaidehi Premium Moong Ladoo,1,600.0
Packaged Food,Vaidehi Premium Besan Ladoo,1,600.0
Packaged Food,Ghasitaram's Rassogulla With Natural Sweetener Tin,1,350.0
Packaged Food,Pravin Mango Pickle,1,112.0
Packaged Food,Mother's Recipe Mango Pickle - Jar,1,109.0
Packaged Food,Pravin Mango Pickle Pouch,1,245.0
Packaged Food,Shree Siddhivinayak Mango Pickle,1,170.0
Packaged Food,Bedekar Mango Pickle,1,230.0
Packaged Food,Shree Siddhivinayak Sweet Mango Pickle,1,295.0
Packaged Food,Mother's Recipe Mango Pickle - Pouch,1,148.0
Packaged Food,Kubal Mango Pickle Pouch,1,125.0
Packaged Food,Shree Siddhivinayak Sweet Lime Pickle,1,250.0
Packaged Food,Shree Siddhivinayak Lime Pickle,1,250.0
Packaged Food,Bedekar Lime Pickle (Sweet),1,240.0
Packaged Food,Bedekar Lime Pickle,1,230.0
Packaged Food,Mother's Recipe Mixed Pickle Jar,1,109.0
Packaged Food,Pravin Mixed Pickle,1,112.0
Packaged Food,Bedekar Mixed Pickle,1,100.0
Packaged Food,Mother's Recipe Mixed Pickle Pouch,1,148.0
Packaged Food,Shree Siddhivinayak Mixed Pickle,1,170.0
Packaged Food,Kubal Mix Pickle Pouch,1,125.0
Packaged Food,Pravin Green Chilli Pickle Pouch,1,245.0
Packaged Food,Shree Siddhivinayak Chilly Pickle,1,265.0
Packaged Food,Bedekar Green Chilli Pickle,1,240.0
Packaged Food,Jain DLS Marwadi Mirchi Red Pickle,1,235.0
Packaged Food,Jain DLS Marwadi Mirchi Green Pickle,1,172.5
Packaged Food,MTR Idli/Dosa/Chilly Chutney Powder,1,575.0
Packaged Food,Inchi Schezwan Chutney,1,168.0
Packaged Food,Nasle Shenga (Groundnut) Chutney,1,225.0
Packaged Food,Bedekar Garlic Chutney,1,450.0
Packaged Food,Vaidehi Lasun Chutney,1,240.0
Packaged Food,Bedekar Groundnut (Singdana) Chutney,1,400.0
Packaged Food,Mother's Recipe Gujarati Choondo Pickle,1,200.0
Packaged Food,Jain DLS Ker Sangri Pickle,1,210.0
Packaged Food,Jain Ker Ka Achar,1,185.0
Packaged Food,Mother's Recipe Gujarati Gorkeri Pickle,1,200.0
Packaged Food,Sugar Free Gold Pellets,1,0.43
Packaged Food,Dabur Chyawanprash Awaleha,1,315.7894736842105
Packaged Food,Sugar Free Gold Powder,1,1250.0
Packaged Food,Sugar Free Natura Pellets,1,0.52
Packaged Food,Hamdard Roghan Badam Shirin Sweet Almond Oil,1,4.1
Packaged Food,Patanjali Chyawanprash,1,250.0
Packaged Food,RiteBite Max Protein Daily Choco Almond Bar,1,960.0
Packaged Food,Dabur Chyawanprakash Sugarfree,1,438.88888888888886
Packaged Food,RiteBite Max Protein Daily Choco Berry Bar,1,960.0
Packaged Food,Sugar Free Natura Powder,1,1300.0
Packaged Food,RiteBite Max Protein Daily Choco Classic Bar,1,900.0
Packaged Food,Saffola Immuniveda Chyawanprash,1,209.6
Packaged Food,Sugar Free Natura Diet Sugar,1,2562.5
Packaged Food,Baidyanath Sugarfree Chyawan-Fit,1,315.0
Packaged Food,Hamdard Safi Natural Blood Purifier,1,0.39
Packaged Food,Sugar Free Green Stevia Powder,1,700.0
Packaged Food,Baidyanath Chyawanprash Special,1,254.0
Packaged Food,Nutrivalue Moringa Oleifera Drum Stick Leaves Powder,1,1230.0
Packaged Food,Sugar Free Natura Sweet Drops,1,0.63
Packaged Food,RiteBite Sports Snack Bar,1,750.0
Packaged Food,RiteBite Peanut Butter Snack Bar,1,750.0
Packaged Food,Sugar Free Gold Sachets,1,1.56
Packaged Food,Nutrivalue Stevia Leaves - Natural Sweetener,1,2100.0
Packaged Food,Baidyanath Kesari Kalp,1,552.0
Packaged Food,Baidyanath Shankha Pushpi Syrup,1,0.44
Packaged Food,Unibic Fruit & Nut Choco Snack Bar,1,666.6666666666666
Packaged Food,Veda Prash Premium Jaggery Chyawanprash,1,1500.0
Packaged Food,Organic India Chyawanprash,1,890.0
Packaged Food,Bean To Bark Milk Chocolate - Granola Munch,1,1354.5454545454545
Packaged Food,Bean To Bark Dark Chocolate - Quinoa Crackle,1,1862.5
Packaged Food,Knorr Thick Tomato Soup,1,830.1886792452831
Packaged Food,Knorr Sweet Corn Veg Soup,1,1000.0
Packaged Food,Knorr Instant Tomato Chatpata Cup A Soup,1,642.8571428571429
Packaged Food,Knorr Manchow Veg Cup-A-Soup,1,750.0
Packaged Food,Knorr Hot & Sour Veg Soup,1,906.9767441860464
Packaged Food,Knorr Mixed Vegetable Soup,1,1047.6190476190477
Packaged Food,Knorr Chicken Delite Soup,1,1000.0
Packaged Food,Knorr Hot & Sour Veg Cup-A-Soup,1,818.1818181818182
Packaged Food,Ching's Manchow Soup,1,600.0
Packaged Food,Knorr Sweet Corn Chicken Soup,1,1047.6190476190477
Packaged Food,Knorr Sweet Corn Veg Cup-A-Soup,1,900.0
Packaged Food,Knorr International Hong Kong Manchow Noodle Soup,1,1130.4347826086955
Packaged Food,Ching's Hot & Sour Instant Soup,1,709.0909090909091
Packaged Food,Knorr Mixed Vegetable Cup-A-Soup,1,900.0
Packaged Food,Knorr International Mexican Tomato Corn Soup,1,961.5384615384615
Packaged Food,Fennel ,1,335.0
Packaged Food,Fennel,1,330.0
Packaged Food,Fennel,1,240.0
Packaged Food,roasted coriander ,1,420.0
Packaged Food,Premchand Gold Dhana Dal,1,310.0
Packaged Food,Chandan Shehanshahi Paan Mix,1,692.3076923076923
Packaged Food,Chandan Super Green Mix,1,441.1764705882353
Packaged Food,Chandan Regal Rose Mix,1,416.6666666666667
Packaged Food,Satyam Badishop,1,520.0
Packaged Food,Chandan Parampara Paan Mix,1,642.8571428571429
Packaged Food,Satyam Mukhwas Seven Seeds,1,730.0
Packaged Food,Chandan Jeera Goli,1,250.0
Packaged Food,Et-mi Saunf Mukhwas,1,280.0
Packaged Food,Chandan Elaichi Fennel Mix,1,576.9230769230769
Packaged Food,Chandan Coated Fennel Mix,1,416.6666666666667
Packaged Food,Chandan Fresh Minty Mix,1,441.1764705882353
Packaged Food,Nature's Treat Omega Natural Mix,1,600.0
Packaged Food,Chandan Chatpat Awla,1,866.6666666666667
Packaged Food,Chandan Natkhat Imli,1,615.3846153846155
Packaged Food,Fisherman's Friend Spearmint Flavour Lozenges,1,3160.0
Packaged Food,Cadbury Chocobakes Cake,1,357.14285714285717
Packaged Food,Britannia Treat Croissant Cocoa Creme Roll,1,288.88888888888886
Packaged Food,Ribbons & Balloons Winny Golden Sponge - Vanilla,1,360.0
Packaged Food,Ribbons & Balloons Chocolate muffins,1,259.25925925925924
Packaged Food,Ribbons & Balloons Winny Choco Sponge,1,400.0
Packaged Food,Parle Happy Happy Tutti Frutty Flavoured Cake,1,250.0
Packaged Food,Ribbons & Balloons Fruit muffins,1,259.25925925925924
Packaged Food,Ribbons & Balloons Fruit Bonds Cake,1,259.25925925925924
Packaged Food,Britannia Treat Choco Creme Wafers,1,416.6666666666667
Packaged Food,Britannia Treat Vanila Creme Wafers,1,416.6666666666667
Packaged Food,Britannia Gobbles Choco Chill Cake,1,260.0
Packaged Food,Ribbons & Balloons Mr Bear Cake,1,342.85714285714283
Packaged Food,Cadbury Chocobakes Cake,1,428.57142857142856
Packaged Food,Ribbons & Balloons Coco Orange Bonds Cake,1,251.85185185185182
Packaged Food,Bauli Moonfils Veg Choco Puff Roll,1,311.11111111111114
Packaged Food,Bauli Savoriz Cheese Jalapeno Puff Roll,1,319.1489361702128
Packaged Food,Borges Green Pitted Olives,1,420.0
Packaged Food,American Garden Baked Beans,1,261.9047619047619
Packaged Food,Natural's Bite Cherry,1,300.0
Packaged Food,Borges Green Sliced Olives,1,411.1111111111111
Packaged Food,Cheese,1,437.0
Packaged Food,Cheese,1,525.0
Packaged Food,Cheese,1,457.0
Packaged Food,Cheese,1,488.0
Packaged Food,Cheese,1,500.0
Packaged Food,Cheese,1,600.0
Fruits & Vegetables,Watermelon,1,45.0
Fruits & Vegetables,Pomegranate,1,46.25
Fruits & Vegetables,Apple,1,36.25
Fruits & Vegetables,Pear,1,27.5
Fruits & Vegetables,Apple,1,33.75
Fruits & Vegetables,Muskmelon,1,40.0
Fruits & Vegetables,Banana,1,10.333333333333334
Fruits & Vegetables,Orange,1,24.75
Fruits & Vegetables,Apple,1,41.25
Fruits & Vegetables,Kiwi,1,
Fruits & Vegetables,Papaya,1,42.0
Fruits & Vegetables,Apple,1,43.75
Fruits & Vegetables,Raw Mango,1,87.5
Fruits & Vegetables,Sweet Lime,1,11.5
Fruits & Vegetables,Dragon,1,125.0
Fruits & Vegetables,Guava,1,12.25
Fruits & Vegetables,Gooseberry,1,116.0
Fruits & Vegetables,Tamarind,1,450.0
Fruits & Vegetables,Apple,1,39.75
Fruits & Vegetables,Apple,1,46.25
Fruits & Vegetables,Banana,1,6.0
Fruits & Vegetables,Pineapple,1,72.0
Fruits & Vegetables,Banana,1,8.75
Fruits & Vegetables,Mango,1,165.0
Fruits & Vegetables,Mango,1,155.0
Fruits & Vegetables,Mango,1,35.0
Fruits & Vegetables,Mango,1,41.25
Fruits & Vegetables,Peach,1,276.0
Fruits & Vegetables,Fresh Pear - Indian,1,21.25
Fruits & Vegetables,Pulm,1,240.0
Fruits & Vegetables,Onion,1,25.333333333333332
Fruits & Vegetables,Potato,1,38.5
Fruits & Vegetables,Peas,1,130.0
Fruits & Vegetables,Peas,1,130.0
Fruits & Vegetables,Coconut,1,30.0
Fruits & Vegetables,Garlic,1,115.0
Fruits & Vegetables,Tomato,1,64.0
Fruits & Vegetables,Peas,1,150.0
Fruits & Vegetables,Lemon,1,7.2
Fruits & Vegetables,Ginger,1,70.0
Fruits & Vegetables,Mushrooms,1,165.0
Fruits & Vegetables,Coconut,1,59.0
Fruits & Vegetables,Cucumber,1,70.0
Fruits & Vegetables,Lady Finger,1,80.0
Fruits & Vegetables,Cauliflower,1,118.0
Fruits & Vegetables,Capsicum Green,1,110.0
Fruits & Vegetables,Sofal,1,126.0
Fruits & Vegetables,Carrot,1,92.0
Fruits & Vegetables,Potato,1,110.0
Fruits & Vegetables,Groundnut,1,152.0
Fruits & Vegetables,Garlic,1,280.0
Fruits & Vegetables,Onion,1,100.0
Fruits & Vegetables,Avocado,1,125.0
